feature,xgb_importance,shap_importance,combined_score,target_corr,removed_collinear,selected,selection_reason
FRED_MfgEmp_YoY_lag12,0.010285926051437855,,0.010285926051437855,0.20891013904872904,False,True,중요도 26위 선정
FRED_MfgEmp_YoY_ma6,0.010120448656380177,,0.010120448656380177,0.32539483139691466,False,True,중요도 27위 선정
Worldwide_YoY_ma12,0.010060017928481102,,0.010060017928481102,0.15773552129222684,False,True,중요도 28위 선정
Ret_ASML_ma3,0.009774169884622097,,0.009774169884622097,0.2978785026615707,False,True,중요도 29위 선정
Ret_Samsung_vol6,0.009533978998661041,,0.009533978998661041,0.31943776337687846,False,True,중요도 30위 선정
FRED_PCE_Core_YoY_lag12,0.009409868158400059,,0.009409868158400059,0.26614660061285156,False,True,중요도 31위 선정
FRED_PCE_Core_YoY_ma3,0.009196319617331028,,0.009196319617331028,0.2169754011021022,False,True,중요도 32위 선정
FRED_SemiProd_YoY_lag6,0.009118250571191311,,0.009118250571191311,0.22018242846801345,False,True,중요도 33위 선정
FRED_PCE_Core_YoY_lag6,0.008617991581559181,,0.008617991581559181,0.30293496332977254,False,True,중요도 34위 선정
Japan_YoY_momentum_3_12,0.008580026216804981,,0.008580026216804981,0.29827587366543734,False,True,중요도 35위 선정
FRED_IndProd_YoY_momentum_3_12,0.008514419198036194,,0.008514419198036194,0.1373868428541046,False,True,중요도 36위 선정
Europe_YoY_lag6,0.007896768860518932,,0.007896768860518932,0.26146472687047756,False,True,중요도 37위 선정
Eq_AvgRet,0.007110158447176218,,0.007110158447176218,0.2122468822816823,False,True,중요도 38위 선정
InvSales,0.006939988117665052,,0.006939988117665052,0.014618558688193882,False,True,중요도 39위 선정
FRED_NewOrder_YoY_ma6,0.006620253436267376,,0.006620253436267376,0.16248850485297525,False,True,중요도 40위 선정
Ret_ASML_vol3,0.006513385567814112,,0.006513385567814112,0.18244662105060663,False,True,중요도 41위 선정
Ret_SKHynix_vol3,0.006490662228316069,,0.006490662228316069,0.12696658618829965,False,True,중요도 42위 선정
Americas_YoY_lag6,0.006461765617132187,,0.006461765617132187,0.22943362224818536,False,True,중요도 43위 선정
Europe_YoY_vs_ma24,0.006335011217743158,,0.006335011217743158,0.3301177143183364,False,True,중요도 44위 선정
Worldwide_YoY_ma3,0.005956008564680815,,0.005956008564680815,0.3350525084441797,False,True,중요도 45위 선정
FRED_IndProd_YoY_lag6,0.005941882263869047,,0.005941882263869047,0.32034280704126455,False,True,중요도 46위 선정
Asia_Pacific_YoY_lag6,0.005640845745801926,,0.005640845745801926,0.1587494313822331,False,True,중요도 47위 선정
FedFunds_lag12,0.005636265967041254,,0.005636265967041254,0.14298333990558548,False,True,중요도 48위 선정
FRED_SemiProd_YoY_momentum_3_12,0.005618308205157518,,0.005618308205157518,0.12706117137932477,False,True,중요도 49위 선정
